psraid,sample,lang,state,fips,cregion,usr,llitext,form,sex,q1,intuse,emlocc,eminuse,intmob,act21,act87,act93,act112,act130,look1,look2,loc1a,loc1b,q10a,q10b,cellphn,smart1,smart2,q11a,q11b,q11c,q11d,q11e,q11f,q12,mar,4-Mar,meet,rel1,intdatea,intdateb,intdatec,intdated,intdatee,celldatea,celldateb,breaka,breakb,date1a,date3a,date3b,date9a,date9b,date9c,date9d,rel5,rel6,q13a,q13b,q13c,age,educ2,emplnw,hisp,race,inc,lgbt
103621,1,1,4,04001,4,R,2,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,2,98,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,2,2,2,2, , ,2,2,2,65,5,9,2,5,4,1
103629,1,1,19,19191,2,R,1,2,2,3, , ,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,8,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,59,5,1,2,1,7,1
103633,1,1,22,22051,3,U,2,2,2,3, , ,1,1,2,2,2,2,2,2,2, , ,1,2,1,2,8,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,1,1,1,2,2,8, , ,2,2,2,67,6,1,2,1,99,9
103634,1,1,17,17031,2,U,2,1,1,3,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,1,2,2,2,9,6,2, , , , , , , , , , , , ,2,2,1,1,2,1, , ,2,2,2,60,6,4,2,2,1,1
103640,1,1,17,17031,2,U,2,1,1,2,1,1, ,1,1,1,2,2,2,1,2,2, ,1,2,1,1,3,1,1,1,2,2,1,2,1, , ,2,1,1, , , , , , , ,2,2,2,1,1,2,2,2,3,2,2,2,52,6,1,2,1,7,1
103644,1,1,17,17031,2,U,1,1,2,2,1,1, ,1,1,2,2,2,2,1,2, , ,1,1,1,1,3,1,1,1,2,1,1,2,3,2, , ,2,2, , , , , , , ,2,2,2,2,9,9,9, , ,2,2,2,64,5,1,2,2,99,1
103651,1,1,6,06037,4,S,1,2,1,2, , ,1,2,1,2,2,2,2,1,2, , ,1,2,1,2,8,2,2,2,2,2,2, ,5,2, , ,1,2, , , , , , , ,2,1,2,2,1,2,2, , ,2,2,2,66,4,3,2,1,99,9
103652,1,1,53,53061,4,S,1,2,2,4, , ,2,2, , , , , , , , , ,1,2,1,2,9,2,2,2,2,2,1, ,1, , ,2, , , , , , , , , , ,1,2,1,1,2,2, ,3,2,2,2,54,3,6,2,4,4,1
103667,1,1,41,41005,4,S,2,2,2,4, , ,1,2,1,1,2,2,8,1,1, ,2,1,1,1,1,3,2,1,1,2,1,1,2,5,2, , ,1,1, , , , , , , ,1,2,1,2,2,2,2, , ,2,2,2,55,8,1,2,1,6,1
103673,1,1,6,06001,4,U,1,1,2,3,2,2, ,2, , , , , , , , , ,1,2,1,2,9,2,2,2,2,2,2, ,3,9, , , , , , , , , , , , ,2,2,2,1,8,1, , ,2,2,2,64,2,4,1,2,98,1
103674,1,1,6,06037,4,U,1,2,2,3, , ,1,1,2,2,2,2,2,2,2, , ,1,1,1,2,8,2,2,2,2,2,1, ,6,2, , ,2,2, , , , , , , ,2,2,2,1,2,2,1, , ,2,2,2,52,3,6,2,1,1,1
103676,1,1,6,06059,4,S,2,2,1,3, , ,1,1,1,1,2,2,2,2,2, ,2,1,1,1,1,1,2,2,1,2,2,2,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,8,2,8,2,3,2,2,2,75,6,3,2,1,7,1
103680,1,1,6,06089,4,U,2,2,1,4, , ,1,2,1,2,2,2,2,1,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,6,2, , ,2,2, , , , , , , ,2,1,1,8,2,1,2, , ,2,2,2,67,6,3,2,1,5,1
103684,1,1,6,06081,4,S,1,1,2,3,1,1, ,2,1,2,2,2,2,2,2, , ,1,2,1,2,8,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,64,4,2,2,1,5,1
103690,1,1,49,49035,4,S,2,2,2,1, , ,1,2,1,1,2,2,2,1,2, ,2,1,2,1,2,8,2,2,2,2,2,1, ,1, , ,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,31,6,4,2,1,4,1
103691,1,1,48,48141,3,U,2,1,2,2,1,2, ,2,2,2,2,2,2,2,2, , ,2,2,0, , , , , , , , , ,5,2, , ,2,2, , , , , , , ,2,1,8,2,2,2,2, , , , , ,70,7,3,2,1,5,1
103707,1,1,6,06071,4,S,2,1,2,4,1,2, ,2,2,2,2,2,2,2,2, , ,1,2,1,2,14,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,1,1,1,1,2,2, , ,2,2,2,64,4,3,2,1,99,1
103718,1,1,12,12111,3,U,1,2,2,2, , ,1,1,2,1,2,2,2,1,1, ,1,1,1,1,1,1,1,1,1,2,2,1,2,3,1,1, ,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2, , ,2,2,2,70,4,2,2,1,4,1
103723,1,1,9,09003,1,S,2,2,2,3, , ,1,1,1,1,1,1,8,1,2, ,2,1,1,1,1,3,1,1,1,1,2,1,3,1, , ,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,99,8,4,2,2,7,1
103728,1,1,13,13109,3,R,2,1,2,3,1,1, ,1,2,1,1,2,2,1,1,2, ,1,1,1,1,3,1,2,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,2,1,1,3,2,2,2,55,8,1,2,1,8,1
103741,1,1,18,18003,2,U,1,1,1,3,1,1, ,2,1,1,2,2,2,2,2,2, ,1,2,1,2,8,2,2,1,2,2,1,2,1, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,2,2,53,3,4,2,1,3,1
103758,1,1,33,33015,1,S,2,2,2,3, , ,1,2,1,2,2,2,2,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2,2,2,2,2, ,9,9,9,1,1,8,8,8,9,1,3,2,2,2,45,4,1,2,9,99,9
103761,1,1,39,39025,2,S,1,2,1,1, , ,1,2,1,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,1,2,3,2,2,2,62,6,3,2,1,6,1
103763,1,1,37,37119,3,U,2,2,2,3, , ,1,1,1,1,2,2,2,2,2, ,2,1,2,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,1,3,2,2,2,50,6,1,2,2,6,1
103764,1,1,42,42049,1,S,2,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,2,8,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,2,2,1,2, , ,2,2,2,74,4,3,1,1,3,1
103766,1,1,51,51153,3,S,2,2,2,3, , ,1,1,1,1,2,2,2,2,2, ,1,1,1,1,1,3,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,2,2,1,3,2,2,2,40,8,2,2,1,99,1
103768,1,1,25,25023,1,S,2,2,2,2, , ,1,2,2,1,2,2,2,1,2, ,2,1,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,2,2,2,3,2,2,2,61,6,1,2,1,8,1
103770,1,1,11,11001,3,U,2,1,2,4,1,1, ,1,1,1,1,2,2,1,2,2, ,1,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,8,2,2,2,2,3,2,2,2,79,3,1,2,2,99,1
103779,1,1,26,26049,2,U,1,1,2,5,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,1,2,1,1, , , , , ,80,3,4,2,2,2,1
103783,1,1,37,37183,3,S,2,2,1,1, , ,1,1,1,2,2,1,2,1,1, ,2,1,1,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,2,1,3,2,2,2,59,8,3,2,1,9,1
103785,1,1,36,36055,1,U,1,1,2,2,1,1, ,1,1,1,2,2,2,1,2,2, ,1,1,1,2,98,2,2,2,2,2,1, ,3,2, , ,1,1, , , , , , , ,1,1,1,1,1,2,2, , ,2,2,2,72,8,2,2,1,6,1
103786,1,1,12,12011,3,S,2,2,1,1, , ,1,1,1,1,2,2,2,1,1, ,2,1,1,1,1,3,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,2,1,1,2,1,1,3,2,2,2,72,4,4,2,1,7,1
103794,1,1,39,39151,2,S,1,1,2,3,1,1, ,1,1,1,1,1,2,2,2,2, ,1,1,1,1,3,1,1,1,2,1,1,3,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,8,1,3,2,2,2,43,3,2,2,1,6,1
103795,1,1,24,24021,3,U,1,1,2,2,1,1, ,1,1,1,1,2,2,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1, , ,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,2,2,23,7,4,2,2,4,1
103797,1,1,36,36073,1,S,2,2,2,2, , ,1,1,1,1,2,2,2,1,2, ,2,1,1,1,1,3,1,1,1,2,1,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,1,2,2, , ,2,2,2,60,5,3,2,1,4,1
103801,1,1,47,47059,3,R,2,2,1,5, , ,1,1,1,2,1,2,2,1,2, , ,1,1,1,2,9,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,9,8,8,8,1,3,2,2,2,47,8,1,2,1,5,1
103803,1,1,26,26049,2,U,1,1,2,3,2,1, ,2,2,2,2,2,2,2,2, , ,1,2,1,8,7,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,1, , ,2,2,2,85,3,3,2,1,3,1
103812,1,1,24,24043,3,S,2,1,2,3,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,2, , ,2, , , , , , , , , , ,2,2,1,2,1,1, ,3,2,2,2,66,5,3,2,1,3,1
103815,1,1,36,36079,1,S,1,2,2,2, , ,1,1,1,1,2,2,2,1,1, ,2,1,1,1,2,8,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,1,1,1,1,3,2,2,2,54,4,3,2,1,8,1
103821,1,1,24,24037,3,R,1,2,1,3, , ,2,2, , , , , , , , , ,1,2,1,2,12,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,1,1,1,8,8,8, ,3,2,2,2,83,1,3,2,1,3,1
103822,1,1,25,25011,1,S,2,2,1,4, , ,8,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,2,8,8,8,8, , , , , ,88,3,3,2,1,1,1
103826,1,1,36,36055,1,S,2,2,2,2, , ,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,73,4,3,2,1,99,1
103829,1,1,12,12086,3,S,2,1,1,1,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,3,9, , , , , , , , , , , , ,2,2,1,1,2,8, , ,2,2,2,76,6,3,2,1,9,1
103830,1,1,45,45085,3,S,1,2,1,2, , ,1,1,1,1,2,2,2,1,2, ,1,1,2,1,1,4,2,1,1,2,2,2,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,8,2,8,1,3,2,2,2,66,3,3,2,1,6,1
103832,1,1,36,36119,1,S,2,1,1,2,2,2, ,2, , , , , , , , , ,1,1,1,8,12,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,1,2,2,9, , ,2,2,2,85,8,3,2,1,6,1
103833,1,1,42,42019,1,S,1,1,1,4,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,1, , ,2, , , , , , , , , , ,2,2,1,1,2,1, ,3, , , ,80,3,3,2,1,4,3
103836,1,1,36,36083,1,U,2,1,2,4,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,1,1,2,1, , ,2,2,2,76,5,3,2,1,2,1
103838,1,1,5,05103,3,R,1,2,2,4, , ,1,1,2,1,2,2,2,2,2, ,2,1,2,1,8,6,2,2,2,2,2,1, ,3, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,2,2,2,36,3,2,2,2,1,1
103840,1,1,39,39095,2,S,1,1,2,2,1,1, ,1,1,1,2,2,2,1,2,2, ,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,1,1,3,2,2,2,37,8,1,2,1,99,1
103848,1,1,42,42059,1,R,1,2,2,2, , ,1,1,1,1,2,2,2,1,2, ,2,1,1,1,1,1,1,1,1,1,1,1,3,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,2,2,1,3,2,2,2,36,3,1,2,1,8,1
103857,1,1,42,42127,1,R,1,2,1,4, , ,1,2,2,2,2,2,2,2,2, , ,2,2,0, , , , , , , , , ,1, , ,2,2,2,2,2,2, , ,2,2,2,2,2,2,2,1,8,2,3, , , ,51,3,6,2,1,99,1
103863,1,1,24,24037,3,R,2,1,1,3,1,1, ,1,2,1,2,1,2,2,2,2, ,1,1,1,1,1,2,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,1,1,3,2,2,2,57,4,1,2,2,9,1
103864,1,1,12,12099,3,S,2,1,2,2,1,1, ,2,1,2,2,2,2,2,2, , ,1,1,1,1,1,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,1,1,1,1,2,2, , ,2,2,2,71,8,3,2,1,99,1
103866,1,1,55,55019,2,R,2,1,2,4,2,2, ,2, , , , , , , , , ,1,2,1,2,98,2,2,2,2,2,2, ,3,2, , , , , , , , , , , , ,2,2,1,1,2,1, , ,2,2,2,74,3,2,2,1,6,8
103868,1,1,19,19033,2,R,2,2,2,3, , ,2,2, , , , , , , , , ,1,2,1,2,14,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,1,2,1,1,1,9, ,3,2,2,2,66,4,3,2,1,2,1
103875,1,1,18,18089,2,S,2,2,2,4, , ,1,1,1,2,1,2,1,1,2, , ,1,2,1,1,1,1,2,1,2,2,1,3,3,2, , ,2,2, , , , , , , ,1,2,1,1,1,2,1, , ,2,2,2,51,6,6,2,1,4,1
103876,1,1,26,26033,2,R,2,2,2,2, , ,1,2,1,2,2,2,2,2,2, , ,1,2,1,1,13,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,1,1,2,2,1,2,2,3,2,2,2,60,3,3,2,1,5,1
103877,1,1,30,30073,4,R,1,2,2,4, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,2,2,1,2, ,3,2,2,2,80,3,3,2,1,2,1
103884,1,1,42,42017,1,S,1,2,2,2, , ,1,1,2,2,2,2,2,2,2, , ,1,2,1,2,98,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,2,3,2,2,2,71,6,3,2,1,99,1
103894,1,1,37,37179,3,S,1,1,2,1,1,1, ,2,2,1,2,2,2,1,2,2, ,1,2,1,2,7,2,2,2,2,2,2, ,3,2, , ,2,1, , , , , , , ,2,1,1,1,2,2,1, , ,2,2,2,55,4,1,2,1,3,1
103896,1,1,12,12039,3,S,2,2,2,3, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,1,1,2,2, , ,2,2,2,74,3,2,2,1,3,1
103900,1,1,18,18003,2,U,2,1,2,2,1,1, ,1,1,2,8,1,2,1,2,2, ,1,1,1,1,12,1,1,1,2,1,1,1,4,2, , ,2,2, , , , , , , ,2,2,1,1,8,2,8, , ,2,1,2,43,4,4,2,1,4,1
103905,1,1,1,01097,3,U,1,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2, , , , , , , , , , ,2,2,2,2,1,2, ,3,2,2,2,65,5,3,2,1,7,1
103906,1,2,55,55009,2,S,2,2,2,3, , ,1,1,2,1,2,1,2,2,2, ,1,1,1,1,1,1,1,2,1,2,1,1,1,1, , ,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,2,2,29,3,2,1,2,4,1
103913,1,1,12,12091,3,S,2,2,1,3, , ,1,1,1,1,1,2,1,1,1, ,2,1,1,1,2,7,2,2,2,2,2,1, ,6,1,1, ,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1, , ,2,1,2,25,5,4,2,4,5,1
103920,1,1,40,40109,3,S,1,1,1,1,1,1, ,2,1,2,2,2,2,1,2, , ,1,2,1,1,3,2,2,2,2,1,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,2,2,1,1,3,2,2,2,54,6,1,2,1,6,1
103923,1,1,42,42129,1,S,2,1,2,3,1,1, ,1,1,1,2,2,2,2,2,2, ,1,1,1,1,3,2,1,2,2,1,1, ,5,2, , ,2,2, , , , , , , ,2,2,2,1,1,8,8, , ,2,2,2,60,4,3,2,1,5,1
103927,1,1,9,09007,1,S,2,1,1,2,1,1, ,1,1,2,2,2,2,1,2, , ,1,2,1,1,1,1,1,1,2,1,1,2,5,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,2, , ,2,2,2,75,8,3,2,1,99,1
103929,1,1,36,36093,1,U,2,1,1,2,1,1, ,2,2,1,2,2,2,2,2,2, ,1,2,1,2,7,2,2,2,2,2,1, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,1,2, , ,2,2,2,18,3,2,2,1,98,1
103930,1,2,51,51059,3,S,2,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,3,1,2, , , , , , ,2, ,2,2, ,2,2,1,1,2,1, , ,2,2,2,30,1,4,1,2,3,1
103935,1,1,45,45033,3,R,1,2,1,5, , ,2,2, , , , , , , , , ,2,2,0, , , , , , , , , ,6,2, , , , , , , , , , , , ,2,2,2,2,9,2, , , , , ,87,8,3,2,1,99,1
103936,1,2,51,51171,3,R,1,1,2,4,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,1, , ,2, , , , , , , , , , ,2,2,2,2,1,8, ,3, , , ,38,1,1,1,1,99,1
103938,1,1,34,34003,1,S,1,1,2,2,1,1, ,1,1,2,1,2,2,1,2, , ,1,2,1,1,1,1,1,1,1,1,1,4,6,2, , ,1,1, , , , , , , ,2,1,2,2,1,2,2, , ,9,9,2,25,6,1,2,1,3,1
103942,1,1,12,12099,3,S,2,2,2,2, , ,1,1,1,1,2,2,2,1,2, ,2,1,2,1,1,3,1,1,1,2,1,1,1,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,31,3,1,2,1,6,1
103950,1,1,36,36095,1,S,2,1,2,2,1,1, ,1,1,1,2,2,2,2,2,2, ,1,2,1,1,3,1,2,1,2,1,1,3,1, , ,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,43,5,2,2,1,7,1
103955,1,1,24,24510,3,U,2,2,2,2, , ,1,1,1,1,1,2,8,1,1, ,2,1,1,1,1,4,1,1,1,1,1,1,2,1, , ,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,2,99,8,1,2,2,99,1
103960,1,1,25,25025,1,U,2,2,2,1, , ,1,1,2,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,1,2,2,1,2,6,2, , ,2,2, , , , , , , ,2,2,2,2,2,2,2, , ,2,2,2,54,3,4,2,2,98,1
103963,1,1,18,18031,2,R,2,2,2,9, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,8,8,1,8, , ,2,2,2,86,4,3,2,1,1,1
103973,1,1,18,18033,2,R,2,1,1,1,1,1, ,1,2,1,1,2,2,2,2,1, ,1,1,1,2,8,2,2,2,2,2,1, ,6,2, , ,2,2, , , , , , , ,2,2,2,2,1,2,1, , ,2,2,2,35,3,2,2,1,2,8
103977,1,1,34,34025,1,S,2,2,2,1, , ,1,1,1,2,2,2,2,2,2, , ,1,1,1,2,3,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,52,6,2,2,1,9,1
103984,1,1,55,55025,2,U,2,2,2,3, , ,1,2,2,2,1,2,2,1,2, , ,2,2,0, , , , , , , , , ,2, , ,2,1,2, , , , , , , ,2,1,2,1,1,2,2,2,3, , , ,75,5,3,2,1,5,1
103986,1,1,48,48409,3,S,1,2,2,4, , ,2,2, , , , , , , , , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,2,2,2,2,2, , ,2,2,2,72,1,6,1,1,1,1
103990,1,1,46,46029,2,R,1,2,2,3, , ,1,1,1,1,1,2,2,1,1, ,2,1,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,8,1,2,8,1,3,2,2,2,34,5,1,2,1,6,1
103992,1,1,55,55087,2,S,1,2,1,1, , ,1,2,1,2,2,2,2,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,2,2,8,8,2,8, , ,2,2,2,67,6,3,2,1,4,1
104001,1,1,53,53063,4,S,1,2,2,3, , ,1,1,1,1,1,2,2,2,2, ,1,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,2,2,1,1,2,2,2,61,4,4,2,1,8,1
104006,1,1,6,06085,4,U,1,2,1,3, , ,1,1,2,1,2,2,2,1,2, ,2,1,1,1,2,7,2,2,2,2,2,2, ,1, , ,9,2,2, , , , , , , ,2,1,1,2,1,1,2,1,3,2,2,2,76,5,3,1,4,5,1
104007,1,1,53,53033,4,U,2,2,2,2, , ,2,1,2,2,2,2,2,2,2, , ,1,2,1,8,7,2,2,2,2,2,2, ,5,2, , ,2,2, , , , , , , ,2,2,2,2,1,1,2, , ,2,2,2,85,2,3,2,1,99,3
104009,1,1,53,53067,4,S,2,1,1,1,1,1, ,1,1,1,2,2,2,1,2,2, ,1,1,1,1,3,1,1,1,2,2,1,4,1, , ,2,2,2, , , , , , , ,2,1,2,2,2,1,1,1,3,2,2,2,52,6,3,2,9,8,1
104012,1,1,6,06071,4,U,2,1,1,2,2,1, ,2,2,2,2,2,2,2,2, , ,1,2,1,2,7,2,2,2,2,2,2, ,1, , ,2,2,2, , , , , , , ,2,1,2,1,1,2,2,1,3,2,2,2,75,3,3,2,1,5,1
104013,1,1,6,06097,4,S,1,2,1,3, , ,2,1,2,2,2,2,1,2,2, , ,1,2,1,2,4,1,1,1,2,1,2,1,6,2, , ,2,2, , , , , , , ,2,2,1,1,1,2,1, , ,2,2,2,18,2,4,2,1,2,1
104014,1,1,6,06029,4,U,1,1,2,5,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,5,2, , , , , , , , , , , , ,2,1,1,1,2,2, , , , , ,81,2,6,2,1,1,1
104018,1,2,6,06037,4,U,2,1,2,1,1,1, ,1,2,1,2,1,2,2,2,2, ,1,1,1,1,1,1,2,1,2,1,1,1,6,2, , ,2,2, , , , , , , ,2,2,2,2,1,2,2, , ,2,2,2,23,3,4,1,1,98,1
104022,1,1,6,06001,4,S,1,2,2,2, , ,1,1,2,1,2,2,2,1,2, ,2,1,1,1,2,7,2,2,2,2,2,1, ,3,2, , ,2,2, , , , , , , ,2,2,2,1,8,2,2, , ,2,2,2,60,8,1,2,1,5,1
104027,1,1,6,06085,4,S,1,1,1,2,1,1, ,1,2,1,1,2,2,2,2,2, ,1,1,1,1,1,1,1,1,2,2,1,2,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,8,1,2,3,2,2,2,99,99,1,2,3,9,1
104031,1,1,41,41027,4,R,2,1,2,2,1,1, ,2,1,1,1,2,2,1,2,2, ,1,2,1,2,14,2,2,1,2,1,1,2,1, , ,2,1,2, , , , , , , ,2,1,1,1,1,2,2,1,3,2,2,2,67,5,2,2,1,6,1
104034,1,1,6,06029,4,U,1,2,2,3, , ,1,1,1,1,2,1,2,1,2, ,1,1,2,1,1,3,1,1,1,1,1,1,1,4,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2, , ,1,1,2,32,6,1,1,1,3,1
104037,1,1,8,08077,4,S,2,2,2,2, , ,1,2,1,1,2,1,2,1,2, ,2,1,2,1,2,7,2,2,2,2,1,2, ,1, , ,2,2,2, , , , , , , ,2,1,1,1,1,1,1,2,3,2,2,2,75,3,3,2,1,4,1
104039,1,1,6,06075,4,U,2,2,2,1, , ,1,1,1,1,1,2,2,1,2, ,2,1,2,1,1,2,1,2,1,2,2,1,2,1, , ,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,38,8,1,2,1,9,1
104050,1,1,4,04003,4,R,2,1,2,2,2,2, ,2, , , , , , , , , ,1,2,1,8,8,2,2,2,2,2,2, ,5,2, , , , , , , , , , , , ,2,8,2,2,1,2, , ,2,2,2,88,98,3,2,4,99,9
104059,1,1,41,41011,4,R,1,1,2,1,1,1, ,1,1,1,1,1,1,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,2,1, , ,2,2,2, , , , , , , ,2,1,8,1,8,2,2,1,3,2,2,2,63,8,3,2,1,8,1
104060,1,1,6,06013,4,S,2,1,2,1,1,1, ,1,1,1,2,2,2,1,2,2, ,1,2,1,2,3,1,2,1,2,2,1,2,3,2, , ,1,2, , , , , , , ,1,2,2,2,1,2,2, , ,2,2,2,99,6,1,2,1,7,1
104061,1,1,41,41005,4,S,1,1,1,2,1,1, ,1,2,1,2,2,2,1,1,1, ,1,1,1,2,12,2,2,2,2,2,2, ,6,2, , ,1,2, , , , , , , ,2,2,2,2,1,1,2, , ,2,2,2,18,2,4,2,3,7,1
104062,1,1,8,08071,4,R,2,2,2,1, , ,1,1,1,1,2,2,2,1,2, ,2,1,1,1,1,1,1,1,1,2,1,1,2,1, , ,2,2,2, , , , , , , ,2,2,2,2,2,1,2,1,3,2,2,2,57,8,3,2,1,7,1
104066,1,2,51,51143,3,S,1,1,1,3,2,2, ,2, , , , , , , , , ,2,2,0, , , , , , , , , ,1, , ,2, , , , , , , , , , ,2,2,1,1,2,1, ,3, , , ,25,3,2,1,1,2,1
104067,1,1,39,39149,2,R,2,2,2,9, , ,1,2,2,1,2,2,2,2,2, ,2,1,2,1,2,7,2,2,2,2,2,1, ,1, , ,2,2,2, , , , , , , ,2,2,2,1,1,2,2,1,3,2,2,2,58,4,4,2,1,5,1
104068,1,1,42,42091,1,S,1,1,1,4,1,1, ,1,1,1,2,1,2,1,2,1, ,1,2,1,1,3,2,1,1,2,1,1,2,6,1,2, ,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2, , ,2,2,2,22,2,2,2,1,2,1
104071,1,1,34,34023,1,S,2,1,1,3,1,1, ,1,2,1,2,2,2,1,2,2, ,1,2,1,1,2,2,1,1,2,2,1,1,6,2, , ,1,1, , , , , , , ,2,1,2,2,2,1,1, , ,2,1,2,21,4,1,1,1,6,1
104074,1,1,12,12086,3,S,1,2,2,4, , ,1,1,1,1,2,2,1,2,2, ,2,2,2,0, , , , , , , , , ,6,2, , ,2,2, , , , , , , ,2,2,8,1,2,2,1, , , , , ,30,3,1,2,2,1,1
